511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1111
0.018223911,0.020835807,0.017570937,0.017838062,0.016947643,0.017036685,0.015641695,0.015285528,0.015790099,0.01727413,0.017541256,0.018401995,0.01540425,0.016502434,0.01587914,0.017452214,0.013593731,0.01679924,0.013890538,0.013118841,0.013890538,0.014038941,0.014691915,0.014573192,0.014068622,0.015196486,0.015285528,0.014959041,0.011753532,0.013682773,0.011931616,0.013089161,0.012436187,0.015701057,0.013445328,0.014157664,0.012792354,0.035319957,0.020390597,0.015612015,0.01445447,0.01353437,0.011901935,0.011308322,0.012911077,0.010358542,0.034014009,0.020746765,0.018045827,0.013860857,0.010685029,0.013178203,0.013742135,0.0121097,0.013653093,0.012970438,0.011427045,0.013712454,0.014959041,0.014246705,0.012940757,0.01258459,0.011338003,0.011812893,0.01261427,0.015493292,0.015255847,0.01397958,0.014899679,0.013267244,0.010922474,0.012258103,0.015701057,0.015048083,0.01540425,0.013742135,0.014959041,0.011427045,0.011901935,0.013237564,0.013415648,0.012792354,0.017392853,0.014187344,0.01353437,0.013742135,0.013207883,0.012673632,0.012940757,0.013475009,0.012673632,0.012436187,0.012317464,0.015641695,0.015522973,0.015226166,0.014721596,0.015493292,0.013207883,0.011248961,0.01540425,0.014038941,0.014899679,0.017867743,0.015077763,0.014721596,0.014187344,0.017630298,0.016532114,0.024783331,0.01679924,0.017155408,0.018817523,0.021577823,0.01911433,0.023180577,0.021370058,0.022290158,0.023180577,0.021518461,0.024160038,0.041552891,0.024130357,0.022319839,0.018936246,0.017185088,0.021429419,0.018728482,0.021043571,0.016680518,0.01492936,0.015522973,0.01958922,0.021191974,0.02193399,0.025050457,0.024100677,0.025881515,0.023032174,0.020004749,0.019500178,0.018550398,0.017808382,0.017689659,0.018847204,0.018787843,0.020806126,0.021281016,0.02611896,0.024902054,0.028819898,0.024605248,0.025020776,0.026029918,0.028345008,0.026712573,0.030838181,0.027929479,0.031847323,0.030452333,0.031550516,0.029176066,0.02985872,0.032055087,0.028879259,0.030125846,0.031283391,0.029057343,0.025495667,0.030125846,0.028641814,0.028166924,0.02659385,0.02285409,0.023447703,0.023269619,0.022438561,0.024278761,0.026356405,0.029294788,0.025792473,0.025465986,0.028018521,0.047726463,2.424225335,2.424225335
0.033331355,0.031224029,0.030511694,0.028048201,0.029918081,0.027929479,0.02706874,0.028345008,0.029532233,0.031075626,0.026148641,0.027098421,0.029977443,0.032619019,0.031105307,0.030719459,0.025347263,0.027187463,0.026208002,0.026297044,0.028226285,0.025792473,0.026059599,0.026415766,0.027870118,0.026831295,0.025911196,0.025733112,0.024753651,0.025733112,0.025555028,0.026415766,0.0232993,0.028196605,0.028018521,0.029116704,0.029472872,0.033331355,0.02843405,0.025347263,0.024160038,0.028968301,0.034014009,0.029532233,0.033509438,0.04009854,0.050931972,0.039208121,0.031787962,0.024575567,0.019678262,0.023655467,0.023418022,0.021043571,0.02332898,0.019381456,0.022260477,0.021102932,0.023002493,0.021281016,0.021399739,0.025020776,0.025970557,0.022290158,0.024189719,0.024813012,0.024070996,0.025584709,0.024427164,0.025020776,0.023150896,0.026742253,0.028018521,0.02611896,0.026920337,0.023981954,0.028374688,0.020449958,0.022201116,0.027335866,0.024427164,0.029324469,0.02703906,0.023150896,0.025258222,0.023744509,0.025703431,0.028968301,0.026237683,0.027602992,0.026297044,0.026682892,0.027009379,0.031075626,0.024189719,0.030600736,0.031787962,0.028760537,0.030155527,0.031936365,0.03312359,0.034192093,0.035794847,0.036091654,0.036774308,0.034756025,0.0326487,0.04057343,0.044283509,0.043125965,0.036803989,0.033242313,0.033628161,0.036714947,0.038169298,0.03917844,0.043215007,0.040335985,0.045886264,0.047162531,0.044520955,0.043215007,0.03825834,0.038614508,0.037991215,0.035349638,0.036536863,0.03546836,0.037902173,0.032262852,0.035379319,0.035705806,0.037902173,0.038347382,0.039831414,0.040899917,0.044135106,0.050189956,0.046301793,0.044669358,0.045500416,0.038139618,0.035765167,0.043244687,0.04431319,0.046450196,0.040246943,0.04196842,0.044966164,0.049121453,0.046450196,0.047429657,0.048587202,0.048320076,0.046717322,0.04570818,0.056779057,0.057342989,0.062922949,0.065831651,0.068354506,0.066989196,0.063338478,0.064436662,0.067820254,0.073251811,0.073637659,0.075062329,0.082007598,0.08349163,0.084856939,0.093820492,0.148699988,0.148284459,0.176451383,0.20381693,0.179834976,0.17395821,0.18422771,0.197435593,0.215154933,0.241541019,0.30036804,0.543036923,0.521874629,0.521874629
0.023938131,0.02614966,0.031591363,0.031216073,0.02940664,0.0304923,0.025157823,0.021016231,0.018777895,0.028776689,0.030478897,0.033427603,0.029822139,0.028012706,0.02443405,0.023455615,0.026404321,0.028481819,0.028977737,0.023696873,0.022852471,0.022356552,0.019984184,0.025600129,0.028870512,0.027449771,0.026994062,0.026015628,0.022772052,0.020104813,0.018483025,0.016593172,0.016392124,0.02468871,0.021311102,0.019930571,0.019233605,0.065447868,0.034124569,0.02618987,0.024862952,0.022490584,0.019997587,0.017558203,0.023603051,0.017652026,0.069629669,0.035612326,0.035706148,0.019729523,0.018389202,0.023066922,0.023804099,0.025546516,0.025559919,0.022128698,0.019193395,0.017477784,0.029540672,0.024286614,0.02581458,0.022517391,0.022383359,0.018094332,0.019260411,0.027905481,0.023415406,0.024943371,0.030666542,0.021244086,0.017906687,0.017424171,0.028387996,0.025827983,0.024903162,0.024795936,0.023147341,0.017705639,0.018429412,0.021592569,0.022410165,0.02443405,0.025238242,0.020493506,0.01758501,0.017812864,0.022155504,0.024996984,0.022235923,0.021244086,0.022383359,0.018590251,0.019662507,0.027087885,0.027543594,0.024246405,0.024206195,0.022008069,0.019488265,0.018911928,0.02648474,0.023562841,0.02326797,0.028146738,0.02155236,0.016821027,0.022450375,0.027369352,0.025358871,0.042260317,0.026109451,0.027074482,0.021740005,0.024112373,0.02936643,0.029647898,0.031336702,0.033762683,0.031564557,0.026029031,0.026873433,0.077336514,0.034003941,0.031336702,0.026256886,0.02686003,0.021378118,0.022142101,0.030331461,0.027047675,0.021619376,0.018027316,0.020238845,0.023670067,0.029567478,0.035317455,0.037113485,0.047072069,0.037234114,0.034204989,0.028066319,0.02690024,0.02368347,0.020895602,0.018174751,0.022691632,0.021927649,0.024447453,0.02585479,0.031229476,0.036845421,0.037193904,0.036778405,0.037649613,0.031175864,0.028629254,0.041509737,0.037998097,0.046107038,0.04231393,0.043278961,0.033883312,0.034700907,0.04983313,0.043855299,0.044002734,0.039177579,0.04264901,0.032677023,0.033387393,0.044471847,0.038735273,0.038547628,0.032945087,0.031175864,0.024943371,0.027221917,0.032596604,0.036537147,0.034633891,0.033239958,0.028039513,0.027208514,0.04160356,3.014462062,3.014462062
0.033079119,0.03116246,0.033427603,0.034432843,0.037046469,0.033977134,0.03116246,0.031604766,0.02903135,0.03408436,0.034607085,0.034258602,0.031363508,0.031135654,0.032060475,0.030465493,0.030478897,0.030277849,0.031216073,0.027168304,0.02936643,0.027302336,0.029232398,0.032529588,0.030773767,0.030143816,0.031779008,0.029755123,0.029621091,0.027489981,0.02476913,0.024849549,0.025492903,0.034714311,0.033735876,0.033213151,0.036269083,0.038775483,0.032931684,0.032261523,0.034151376,0.032703829,0.034848343,0.036872227,0.042112882,0.047393746,0.060703132,0.045209023,0.038909515,0.026793014,0.022329746,0.026203273,0.028200351,0.027329143,0.027114691,0.025747564,0.023790695,0.02334839,0.026310499,0.027020869,0.027248723,0.027664223,0.02585479,0.026377515,0.024862952,0.02899114,0.029500462,0.03086759,0.028106529,0.026297096,0.023589647,0.025667145,0.030197429,0.028924124,0.029889155,0.028160142,0.025827983,0.023455615,0.022517391,0.027959093,0.026390918,0.028052916,0.02468871,0.02614966,0.022892681,0.02259781,0.027248723,0.02761061,0.02903135,0.029433446,0.029661301,0.026176467,0.029326221,0.031966653,0.029151979,0.031470734,0.031309896,0.029621091,0.02907156,0.02836119,0.031390315,0.034164779,0.039325014,0.039110563,0.037515581,0.03082738,0.032610007,0.038547628,0.039753917,0.045731748,0.037596,0.035491697,0.033896715,0.035746358,0.044914152,0.044954362,0.045624523,0.048466003,0.04695144,0.044847136,0.052151885,0.056119235,0.042474768,0.041576753,0.041697382,0.036456728,0.034607085,0.036644373,0.041322093,0.03767642,0.035424681,0.032181104,0.038158935,0.041590157,0.043841896,0.047179295,0.051307483,0.053679851,0.047433956,0.045356458,0.043144929,0.040665335,0.036979453,0.037234114,0.036322696,0.036630969,0.03404415,0.037783645,0.042595397,0.04807731,0.054872737,0.050342452,0.048720664,0.048613438,0.043855299,0.044686298,0.055449075,0.05952365,0.065702529,0.071130829,0.06278063,0.060930987,0.060475278,0.070876168,0.076237451,0.078274739,0.075661113,0.071492715,0.070648313,0.073221729,0.088648823,0.088300339,0.132276267,0.127303677,0.148936455,0.160061119,0.160396199,0.168572156,0.187242826,0.201021325,0.205967109,0.22978461,0.275288504,0.491964776,0.466726534,0.466726534
0.029731704,0.03142297,0.043184963,0.042800584,0.040398216,0.040744157,0.035266759,0.028194188,0.028271064,0.039956181,0.042204797,0.049335025,0.04960409,0.044818573,0.033959871,0.031826568,0.039802429,0.038668512,0.036669742,0.036093173,0.032845172,0.028982165,0.027041052,0.03397909,0.036746617,0.033671587,0.034863161,0.033325646,0.031384533,0.025561193,0.020871771,0.021275369,0.021025523,0.030673432,0.03051968,0.025369004,0.02379305,0.096075492,0.046529059,0.035228321,0.03088484,0.029943112,0.024311962,0.020122232,0.029443419,0.027137146,0.089598708,0.049296587,0.044741697,0.022466943,0.022659133,0.030673432,0.031211562,0.035324416,0.032672202,0.027598401,0.023197263,0.023312577,0.031672817,0.033402522,0.034959256,0.032307042,0.027367774,0.023024293,0.021390683,0.043377153,0.035382073,0.031442189,0.042320111,0.024792435,0.020448954,0.021678967,0.037361624,0.033998309,0.032576107,0.032383918,0.028290283,0.021025523,0.021832718,0.031807349,0.03198032,0.029847017,0.032633764,0.025503536,0.020275984,0.020122232,0.029308887,0.03470941,0.030846402,0.026060886,0.027137146,0.020794895,0.022505381,0.032922048,0.036573647,0.029270449,0.02888607,0.02907826,0.020910209,0.025138376,0.034978475,0.031019373,0.030500461,0.037457718,0.029039822,0.023197263,0.029770141,0.037649908,0.032210947,0.055946341,0.035458948,0.032556888,0.030538899,0.029462638,0.038610855,0.042569957,0.041359164,0.042646833,0.039379613,0.031845787,0.032172509,0.109663284,0.043108087,0.038956796,0.032902829,0.03361393,0.024484932,0.025561193,0.039475707,0.033344865,0.031057811,0.020237546,0.022639914,0.026310732,0.035382073,0.045644988,0.041263069,0.069284287,0.048201107,0.042973555,0.032383918,0.035343635,0.02961639,0.02308195,0.02471556,0.02362008,0.027463868,0.028655443,0.033517835,0.035151445,0.049661747,0.048527829,0.044030597,0.045856396,0.037265529,0.031442189,0.050430504,0.047701415,0.055388991,0.054101322,0.054812423,0.038995234,0.035228321,0.063441728,0.049469557,0.049911593,0.049431119,0.053716943,0.035651138,0.035151445,0.05160286,0.043357934,0.050930197,0.040167589,0.037746002,0.027002614,0.029308887,0.04577952,0.04178198,0.042723708,0.038053506,0.033018143,0.028136531,0.040840252,3.426199262,3.426199262
0.031096248,0.030750308,0.033690806,0.036112392,0.035228321,0.032191728,0.03361393,0.030423585,0.028117312,0.033191113,0.034421125,0.038476322,0.034536439,0.034901599,0.029943112,0.031749692,0.032076415,0.032364699,0.031288438,0.031057811,0.027329336,0.026253075,0.025426661,0.028213407,0.031768911,0.02998155,0.028943727,0.026253075,0.029520295,0.025830258,0.022370849,0.024311962,0.024638684,0.032576107,0.034901599,0.032806734,0.036323801,0.040917128,0.034440344,0.031865006,0.033402522,0.032307042,0.036804274,0.033690806,0.03724631,0.044261224,0.055888684,0.040282903,0.034228936,0.025349785,0.021640529,0.025330566,0.026618235,0.025503536,0.027809809,0.025541974,0.02179428,0.022985855,0.022928198,0.026925738,0.025753383,0.028213407,0.02761762,0.023466328,0.022755228,0.031807349,0.029481857,0.02779059,0.028367159,0.025695726,0.022332411,0.024408057,0.029020603,0.027675277,0.02779059,0.025695726,0.024561808,0.02271679,0.019142066,0.025272909,0.02798278,0.027271679,0.025484317,0.022274754,0.021717405,0.021236931,0.026848862,0.025522755,0.027425431,0.025657288,0.028174969,0.023639299,0.024734779,0.032768296,0.029577952,0.029577952,0.029750923,0.02761762,0.027117927,0.026752768,0.029770141,0.031672817,0.034651753,0.03651599,0.032326261,0.028078875,0.031903444,0.036765836,0.03941805,0.044722478,0.034843942,0.032403137,0.031038592,0.032172509,0.043165744,0.041551353,0.0443381,0.045760301,0.042800584,0.041455258,0.045068419,0.053178813,0.038995234,0.039148985,0.04087869,0.033018143,0.031845787,0.031595941,0.036573647,0.034670972,0.033537054,0.027829028,0.035401292,0.040071494,0.038437884,0.050276753,0.047932042,0.050103782,0.044357319,0.040244465,0.038860701,0.038630074,0.038668512,0.031461408,0.03107703,0.033037362,0.030923278,0.032749077,0.03778444,0.040033057,0.048393296,0.049738622,0.045510455,0.04614468,0.043261839,0.040628844,0.051545203,0.053140375,0.058271833,0.064229705,0.062442343,0.054235855,0.052448493,0.070168358,0.067842866,0.068899908,0.070725707,0.062423124,0.06267297,0.063345633,0.074473401,0.075895603,0.116140068,0.111892681,0.121713561,0.128401753,0.134974631,0.140605781,0.141778137,0.168723093,0.167742927,0.202202491,0.233548585,0.429908518,0.393930658,0.393930658
0.032059807,0.032059807,0.048700715,0.043561083,0.044136146,0.04133271,0.043417317,0.030873738,0.02731553,0.046616109,0.049167955,0.052079215,0.062610071,0.044387737,0.037738562,0.030550264,0.041979657,0.046076987,0.038744923,0.045034684,0.038026094,0.028717248,0.028321892,0.038924631,0.040398232,0.039823168,0.037954211,0.035258599,0.029040722,0.031161269,0.022535313,0.021133595,0.019120871,0.030370557,0.033245876,0.027243647,0.025410631,0.099593861,0.047047407,0.037666679,0.035007009,0.0367322,0.023469791,0.019911584,0.036408727,0.025446573,0.105955504,0.048952306,0.046687992,0.021493009,0.024044855,0.031340977,0.028861014,0.039212163,0.031340977,0.030047083,0.020810121,0.024260504,0.031484743,0.034899184,0.03576178,0.032922402,0.027603062,0.025662222,0.022032132,0.044279912,0.032706753,0.031017504,0.044962801,0.025590339,0.019408403,0.018833339,0.045106567,0.03576178,0.033892822,0.030622147,0.028537541,0.021421126,0.021241419,0.031628509,0.03263487,0.028896956,0.034144413,0.027710887,0.020594472,0.021528951,0.030514323,0.032778636,0.027459296,0.02706394,0.025805988,0.02102577,0.0217446,0.033569349,0.03867304,0.028932897,0.028106243,0.031376918,0.0217446,0.023793265,0.034611652,0.029939259,0.028681307,0.042446896,0.031880099,0.021924307,0.025913812,0.037594796,0.031233152,0.055385832,0.034396003,0.034971067,0.030154908,0.030154908,0.03939187,0.041224886,0.047910003,0.045178449,0.040721705,0.033281817,0.030226791,0.115300291,0.048628832,0.041835891,0.032850519,0.036085253,0.024548036,0.023505733,0.047191173,0.039068397,0.036229019,0.020486648,0.023577616,0.025662222,0.037846386,0.0483413,0.045465981,0.069007656,0.052798045,0.044172088,0.033892822,0.039427812,0.029939259,0.023254142,0.021241419,0.026273227,0.026632642,0.029364195,0.031556626,0.03601337,0.053768465,0.05969881,0.048736657,0.050318082,0.037199439,0.028861014,0.056571901,0.053768465,0.057686087,0.054235704,0.061531826,0.040182583,0.039607519,0.066887108,0.050246199,0.052043274,0.050857204,0.058117385,0.036336844,0.035833663,0.050857204,0.051252561,0.060884879,0.044567444,0.041440535,0.030801855,0.028861014,0.05100097,0.043093843,0.044387737,0.038888689,0.037271322,0.030047083,0.03939187,3.374977537,3.374977537
0.028896956,0.029076663,0.032706753,0.036121195,0.037666679,0.034899184,0.033605291,0.026812349,0.029256371,0.037918269,0.031628509,0.03770262,0.034575711,0.034252237,0.031736333,0.031340977,0.032419222,0.033066168,0.032778636,0.031484743,0.026129461,0.024619919,0.026416993,0.028789131,0.030981562,0.029220429,0.031053445,0.029364195,0.027854653,0.02731553,0.025518456,0.022930669,0.023757323,0.03263487,0.03504295,0.031556626,0.033605291,0.040038817,0.033533408,0.031520684,0.034971067,0.031125328,0.033425583,0.035582072,0.036660317,0.04445962,0.056140603,0.03914028,0.037055673,0.02368544,0.021241419,0.027351472,0.025482514,0.022858786,0.022247781,0.022822844,0.020270999,0.020666355,0.022211839,0.021816483,0.023757323,0.024476153,0.024296445,0.019803759,0.021600834,0.026884232,0.025410631,0.027027998,0.028573482,0.025087158,0.023361967,0.027639004,0.033066168,0.025482514,0.029651727,0.027459296,0.024152679,0.021960249,0.024188621,0.026884232,0.026632642,0.023110376,0.022499371,0.022643137,0.018258276,0.018761456,0.022283722,0.023254142,0.024368328,0.024871509,0.022643137,0.021421126,0.022319664,0.026488876,0.023541674,0.026021637,0.028573482,0.025734105,0.025338749,0.023829206,0.027567121,0.029867376,0.032059807,0.03238328,0.028106243,0.027207706,0.029184488,0.034431945,0.032455163,0.037415088,0.033497466,0.031233152,0.031592567,0.029400137,0.040685764,0.038097976,0.042123423,0.046112928,0.040577939,0.041512418,0.041476476,0.051971391,0.038960572,0.036085253,0.037091615,0.034647594,0.032742695,0.029040722,0.0367322,0.035438306,0.033066168,0.026524818,0.03166445,0.037091615,0.038385508,0.044423678,0.043632966,0.046472343,0.046903641,0.04277037,0.038565216,0.036552493,0.032239514,0.02947202,0.028178126,0.031808216,0.026488876,0.033425583,0.03576178,0.042375013,0.052510513,0.045537864,0.04471121,0.042195306,0.040038817,0.034503828,0.047406822,0.051144736,0.052115157,0.059770693,0.059914459,0.054523236,0.052187039,0.062502246,0.063400784,0.061711534,0.064730619,0.062610071,0.058153326,0.060273874,0.073644107,0.07152356,0.10149876,0.09449017,0.101786292,0.118103727,0.124968551,0.115372174,0.12590303,0.139596737,0.15418898,0.172878554,0.208640334,0.370412968,0.357509974,0.357509974
0.027503975,0.033783784,0.041136725,0.043243243,0.039507154,0.039069952,0.03608903,0.030484897,0.027980922,0.03763911,0.04018283,0.043720191,0.046104928,0.03926868,0.035969793,0.034379968,0.038553259,0.042408585,0.04018283,0.033585056,0.032631161,0.030206677,0.026748808,0.031955485,0.034022258,0.035214626,0.030166932,0.032352941,0.025675676,0.029292528,0.024880763,0.022337043,0.020151033,0.028139905,0.026669316,0.026510334,0.025278219,0.067806041,0.045349762,0.030484897,0.028060413,0.028696343,0.026192369,0.019356121,0.029769475,0.023529412,0.092925278,0.051351351,0.047535771,0.021343402,0.02436407,0.029054054,0.02817965,0.03418124,0.030604134,0.025874404,0.020190779,0.023489666,0.029292528,0.029888712,0.032074722,0.030524642,0.026152623,0.022496025,0.023290938,0.037519873,0.029610493,0.028895072,0.039109698,0.026152623,0.017408585,0.023608903,0.036764706,0.035333863,0.031240064,0.029610493,0.027623211,0.02054849,0.021502385,0.031836248,0.030246423,0.024602544,0.032750397,0.025317965,0.02027027,0.022416534,0.023807631,0.030683625,0.027464229,0.024602544,0.026947536,0.019077901,0.01927663,0.031717011,0.03608903,0.028338633,0.027464229,0.023251192,0.01991256,0.022138315,0.034658188,0.02945151,0.030206677,0.038354531,0.024960254,0.023370429,0.023449921,0.034777424,0.025874404,0.057829889,0.030246423,0.030246423,0.027066773,0.027782194,0.032750397,0.035771065,0.039109698,0.040580286,0.034856916,0.030842607,0.02817965,0.099125596,0.040341812,0.035413355,0.03036566,0.033068362,0.023847377,0.025794913,0.038235294,0.029809221,0.027941176,0.01991256,0.026947536,0.02154213,0.032591415,0.042050874,0.039189189,0.050476948,0.047098569,0.040659777,0.032392687,0.034697933,0.028020668,0.023251192,0.025715421,0.026868045,0.027901431,0.030206677,0.029332273,0.034697933,0.049085851,0.050715421,0.04654213,0.043124006,0.032193959,0.029809221,0.052901431,0.046104928,0.048648649,0.048807631,0.050914149,0.040659777,0.039109698,0.064626391,0.049562798,0.050437202,0.045667727,0.049682035,0.035015898,0.036049285,0.050834658,0.046224165,0.054650238,0.04145469,0.03672496,0.029968203,0.031756757,0.04463434,0.042249603,0.043481717,0.040063593,0.037042925,0.034697933,0.046621622,3.054968203,3.054968203
